work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size
2024,Mid-level,Full-time,Data Scientist,83900,USD,83900,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Engineer,125000,USD,125000,United States,Remote,United States,M
2024,Mid-level,Full-time,Data Engineer,115000,USD,115000,United States,Remote,United States,M
2024,Senior,Full-time,Data Scientist,261050,USD,261050,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,187000,USD,187000,United States,In-person,United States,M
2024,Senior,Full-time,Data Analyst,146500,USD,146500,United States,In-person,United States,M
2024,Senior,Full-time,Data Analyst,96000,USD,96000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Scientist,140400,USD,140400,United States,Remote,United States,M
2024,Mid-level,Full-time,Data Scientist,90000,USD,90000,United States,Remote,United States,M
2024,Mid-level,Full-time,Data Scientist,179000,USD,179000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Scientist,112000,USD,112000,United States,In-person,United States,M
2024,Senior,Full-time,Data Architect,178600,USD,178600,United States,In-person,United States,M
2024,Senior,Full-time,Data Architect,76300,USD,76300,United States,In-person,United States,M
2024,Senior,Full-time,Data Engineer,260000,USD,260000,United States,In-person,United States,M
2024,Senior,Full-time,Data Engineer,225000,USD,225000,United States,In-person,United States,M
2024,Senior,Full-time,Data Engineer,165000,USD,165000,United States,In-person,United States,M
2024,Senior,Full-time,Data Engineer,137000,USD,137000,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,296100,USD,296100,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,144500,USD,144500,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,206000,USD,206000,United States,Remote,United States,M
2024,Senior,Full-time,Data Scientist,140250,USD,140250,United States,Remote,United States,M
2024,Senior,Full-time,Data Lead,180000,USD,180000,United States,In-person,United States,M
2024,Senior,Full-time,Data Lead,140000,USD,140000,United States,In-person,United States,M
2024,Senior,Full-time,Data Analyst,116800,USD,116800,United States,In-person,United States,M
2024,Senior,Full-time,Data Analyst,87600,USD,87600,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,170000,USD,170000,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,125000,USD,125000,United States,In-person,United States,M
2024,Senior,Full-time,Data Architect,283500,USD,283500,United States,In-person,United States,M
2024,Senior,Full-time,Data Architect,149000,USD,149000,United States,In-person,United States,M
2024,Entry-level,Full-time,Data Scientist,26000,USD,26000,Romania,Remote,Romania,L
2024,Senior,Full-time,Data Scientist,212000,USD,212000,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,93400,USD,93400,United States,In-person,United States,M
2024,Senior,Full-time,Data Engineer,128656,USD,128656,United States,In-person,United States,M
2024,Senior,Full-time,Data Engineer,103330,USD,103330,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Specialist,69000,USD,69000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Specialist,51000,USD,51000,United States,In-person,United States,M
2024,Senior,Full-time,Data Analyst,109000,USD,109000,United States,In-person,United States,M
2024,Senior,Full-time,Data Analyst,62300,USD,62300,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Analyst,90500,USD,90500,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Analyst,42400,USD,42400,United States,In-person,United States,M
2024,Senior,Full-time,Data Architect,381500,USD,381500,United States,In-person,United States,M
2024,Senior,Full-time,Data Architect,202500,USD,202500,United States,In-person,United States,M
2024,Entry-level,Full-time,Data Analyst,120000,USD,120000,United States,Remote,United States,M
2024,Entry-level,Full-time,Data Analyst,100000,USD,100000,United States,Remote,United States,M
2024,Entry-level,Full-time,Data Analyst,80000,USD,80000,United States,In-person,United States,M
2024,Entry-level,Full-time,Data Analyst,45700,USD,45700,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,138000,USD,138000,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,86000,USD,86000,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,152000,USD,152000,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,133200,USD,133200,United States,In-person,United States,M
2024,Senior,Full-time,Data Analyst,135000,USD,135000,United States,In-person,United States,M
2024,Senior,Full-time,Data Analyst,120000,USD,120000,United States,In-person,United States,M
2024,Senior,Full-time,Data Engineer,175000,USD,175000,United States,In-person,United States,M
2024,Senior,Full-time,Data Engineer,150000,USD,150000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Developer,100000,USD,100000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Developer,95000,USD,95000,United States,In-person,United States,M
2024,Senior,Full-time,Data Analyst,134200,USD,134200,United States,Remote,United States,M
2024,Senior,Full-time,Data Analyst,117000,USD,117000,United States,Remote,United States,M
2024,Senior,Full-time,Data Architect,234000,USD,234000,United States,In-person,United States,M
2024,Senior,Full-time,Data Architect,146000,USD,146000,United States,In-person,United States,M
2024,Entry-level,Full-time,Data Analyst,75065,USD,75065,United States,Remote,United States,M
2024,Entry-level,Full-time,Data Analyst,41419,USD,41419,United States,Remote,United States,M
2024,Mid-level,Full-time,Data Engineer,107800,USD,107800,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Engineer,61600,USD,61600,United States,In-person,United States,M
2024,Entry-level,Full-time,Data Analyst,80000,USD,80000,United States,Remote,United States,M
2024,Entry-level,Full-time,Data Analyst,75000,USD,75000,United States,Remote,United States,M
2024,Senior,Full-time,Data Engineer,247300,USD,247300,United States,In-person,United States,M
2024,Senior,Full-time,Data Engineer,139700,USD,139700,United States,In-person,United States,M
2024,Entry-level,Full-time,Data Analyst,93000,USD,93000,United States,In-person,United States,M
2024,Entry-level,Full-time,Data Analyst,65750,USD,65750,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Engineer,130000,USD,130000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Engineer,90800,USD,90800,United States,In-person,United States,M
2024,Entry-level,Full-time,Data Analyst,93000,USD,93000,United States,In-person,United States,M
2024,Entry-level,Full-time,Data Analyst,65750,USD,65750,United States,In-person,United States,M
2024,Entry-level,Part-time,Data Scientist,15000,EUR,16666,Germany,Hybrid,Germany,M
2024,Mid-level,Full-time,Data Engineer,166000,USD,166000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Engineer,73100,USD,73100,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Scientist,166000,USD,166000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Scientist,73100,USD,73100,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,64000,GBP,80000,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,54000,GBP,67500,United States,In-person,United States,M
2024,Senior,Full-time,Data Engineer,138000,USD,138000,United States,In-person,United States,M
2024,Senior,Full-time,Data Engineer,86000,USD,86000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Engineer,106050,USD,106050,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Engineer,80420,USD,80420,United States,In-person,United States,M
2024,Entry-level,Full-time,Data Analyst,179000,USD,179000,United States,In-person,United States,M
2024,Entry-level,Full-time,Data Analyst,112000,USD,112000,United States,In-person,United States,M
2024,Senior,Full-time,Data Modeler,171210,USD,171210,Canada,In-person,Canada,M
2024,Senior,Full-time,Data Modeler,92190,USD,92190,Canada,In-person,Canada,M
2024,Mid-level,Full-time,Data Scientist,110630,USD,110630,Canada,In-person,Canada,M
2024,Mid-level,Full-time,Data Scientist,59570,USD,59570,Canada,In-person,Canada,M
2024,Senior,Full-time,Data Architect,186000,USD,186000,United States,In-person,United States,M
2024,Senior,Full-time,Data Architect,81800,USD,81800,United States,In-person,United States,M
2024,Senior,Full-time,Data Engineer,160000,USD,160000,United States,In-person,United States,M
2024,Senior,Full-time,Data Engineer,94100,USD,94100,United States,In-person,United States,M
2024,Entry-level,Full-time,Data Engineer,40000,GBP,50000,United Kingdom,In-person,United Kingdom,M
2024,Entry-level,Full-time,Data Engineer,30000,GBP,37500,United Kingdom,In-person,United Kingdom,M
2024,Executive,Full-time,Data Engineer,225000,USD,225000,United States,In-person,United States,M
2024,Executive,Full-time,Data Engineer,215000,USD,215000,United States,In-person,United States,M
2024,Entry-level,Full-time,Data Analyst,179000,USD,179000,United States,In-person,United States,M
2024,Entry-level,Full-time,Data Analyst,112000,USD,112000,United States,In-person,United States,M
2024,Senior,Full-time,Data Modeler,130000,USD,130000,United States,Remote,United States,M
2024,Senior,Full-time,Data Modeler,110000,USD,110000,United States,Remote,United States,M
2024,Mid-level,Full-time,Data Engineer,115000,USD,115000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Engineer,80000,USD,80000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Analyst,78000,USD,78000,Canada,In-person,Canada,M
2024,Mid-level,Full-time,Data Analyst,54000,USD,54000,Canada,In-person,Canada,M
2024,Mid-level,Full-time,Data Scientist,179000,USD,179000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Scientist,112000,USD,112000,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,130000,USD,130000,Canada,In-person,Canada,M
2024,Senior,Full-time,Data Scientist,120000,USD,120000,Canada,In-person,Canada,M
2024,Senior,Full-time,Data Engineer,152375,USD,152375,United States,Remote,United States,M
2024,Senior,Full-time,Data Engineer,94000,USD,94000,United States,Remote,United States,M
2024,Senior,Full-time,Data Developer,180000,USD,180000,United States,Remote,United States,M
2024,Senior,Full-time,Data Developer,130000,USD,130000,United States,Remote,United States,M
2024,Mid-level,Full-time,Data Scientist,218000,USD,218000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Scientist,152600,USD,152600,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,136197,USD,136197,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,100000,USD,100000,United States,In-person,United States,M
2024,Executive,Full-time,Data Engineer,179000,USD,179000,United States,In-person,United States,M
2024,Executive,Full-time,Data Engineer,112000,USD,112000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Scientist,175100,USD,175100,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Scientist,82915,USD,82915,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,112000,USD,112000,United States,In-person,United States,M
2024,Senior,Full-time,Data Scientist,109000,USD,109000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Scientist,168000,USD,168000,United States,Remote,United States,M
2024,Mid-level,Full-time,Data Scientist,120000,USD,120000,United States,Remote,United States,M
2024,Mid-level,Full-time,Data Scientist,154400,GBP,193000,United Kingdom,In-person,United Kingdom,M
2024,Mid-level,Full-time,Data Scientist,76900,GBP,96125,United Kingdom,In-person,United Kingdom,M
2024,Senior,Full-time,Data Engineer,116000,USD,116000,United States,In-person,United States,M
2024,Senior,Full-time,Data Engineer,90000,USD,90000,United States,In-person,United States,M
2024,Mid-level,Full-time,Data Analyst,40000,GBP,50000,United Kingdom,In-person,United Kingdom,M
2024,Mid-level,Full-time,Data Analyst,35000,GBP,43750,United Kingdom,In-person,United Kingdom,M
2024,Senior,Full-time,Data Scientist,190600,USD,190600,United States,Remote,United States,M
2024,Senior,Full-time,Data Scientist,94400,USD,94400,United States,Remote,United States,M
2024,Senior,Full-time,Data Engineer,140000,GBP,175000,United Kingdom,In-person,United Kingdom,M
2024,Senior,Full-time,Data Engineer,100000,GBP,125000,United Kingdom,In-person,United Kingdom,M
2024,Senior,Full-time,Data Analyst,171000,USD,171000,United States,In-person,United States,M
